Date,S&P Compound,Dividends,Earnings,CPI,Date Fraction,Long_interest_rate,Real price,Real Dividend,Real_total_return_price,Real earnings,Real scaled earnings,CAPE,,TR CAPE,,Excess CAPE yield,Montlhy total bond returns,Real total bond returns,10 year annualized stock real return,10 year annualized bond real return,real 10 year excess annualized returns
1960.06,57.26,1.95,3.26,29.60,1960.46,4.15,592.19,20.17," 64,520.46 ",33.72," 3,673.36 ",17.82,,21.49,,3.67%,1.02,10.83,3.30%,-0.69%,3.98%
1960.07,55.84,1.95,3.26,29.60,1960.54,3.90,577.51,20.17," 63,103.51 ",33.75," 3,687.81 ",17.38,,20.94,,3.93%,1.01,11.09,3.53%,-0.65%,4.18%
1960.08,56.51,1.95,3.27,29.60,1960.62,3.80,584.43,20.17," 64,044.30 ",33.78," 3,702.20 ",17.58,,21.17,,3.88%,1.00,11.22,3.71%,-0.75%,4.46%
1960.09,54.81,1.95,3.27,29.60,1960.71,3.80,566.85,20.17," 62,301.81 ",33.82," 3,716.97 ",17.05,,20.51,,4.02%,1.00,11.25,4.58%,-0.67%,5.25%
1960.1,53.73,1.95,3.27,29.80,1960.79,3.89,551.95,20.03," 60,847.77 ",33.59," 3,703.19 ",16.61,,19.96,,4.07%,1.00,11.13,5.03%,-0.51%,5.54%
1960.11,55.47,1.95,3.27,29.80,1960.87,3.93,569.83,20.03," 63,002.30 ",33.59," 3,714.03 ",17.15,,20.59,,3.80%,1.01,11.13,4.63%,-0.16%,4.79%
1960.12,56.80,1.95,3.27,29.80,1960.96,3.84,583.49,20.03," 64,697.46 ",33.59," 3,724.66 ",17.56,,21.07,,3.63%,1.00,11.25,5.03%,0.06%,4.96%
1961.01,59.72,1.95,3.21,29.80,1961.04,3.84,613.49,20.00," 68,208.24 ",32.98," 3,666.25 ",18.47,,22.14,,3.18%,1.01,11.28,4.89%,0.19%,4.70%
1961.02,62.17,1.94,3.15,29.80,1961.12,3.78,638.66,19.96," 71,191.43 ",32.36," 3,607.09 ",19.23,,23.03,,2.91%,1.01,11.37,4.85%,0.24%,4.61%
1961.03,64.12,1.94,3.09,29.80,1961.21,3.74,658.69,19.93," 73,609.52 ",31.74," 3,547.31 ",19.84,,23.73,,2.75%,1.00,11.45,4.76%,0.50%,4.26%
1961.04,65.83,1.94,3.07,29.80,1961.29,3.78,676.25,19.93," 75,758.18 ",31.54," 3,533.00 ",20.38,,24.35,,2.58%,1.01,11.45,4.81%,0.43%,4.39%
1961.05,66.50,1.94,3.05,29.80,1961.37,3.71,683.14,19.93," 76,715.28 ",31.33," 3,518.52 ",20.60,,24.58,,2.56%,0.99,11.55,4.51%,-0.08%,4.59%
1961.06,65.62,1.94,3.03,29.80,1961.46,3.88,674.10,19.93," 75,886.60 ",31.13," 3,504.06 ",20.33,,24.24,,2.45%,1.00,11.42,4.38%,-0.09%,4.47%
1961.07,65.44,1.95,3.04,30.00,1961.54,3.92,667.77,19.86," 75,360.27 ",30.99," 3,497.01 ",20.15,,24.00,,2.52%,0.99,11.35,4.38%,-0.14%,4.52%
1961.08,67.79,1.95,3.04,29.90,1961.62,4.04,694.06,20.00," 78,515.68 ",31.16," 3,524.84 ",20.94,,24.93,,2.18%,1.01,11.31,3.77%,0.03%,3.74%
1961.09,67.26,1.96,3.05,30.00,1961.71,3.98,686.34,20.00," 77,830.70 ",31.12," 3,529.34 ",20.71,,24.63,,2.25%,1.01,11.37,4.11%,0.35%,3.76%
1961.1,68.00,1.98,3.10,30.00,1961.79,3.92,693.89,20.20," 78,877.93 ",31.60," 3,592.04 ",20.92,,24.87,,2.22%,1.00,11.46,3.75%,0.45%,3.30%
1961.11,71.08,2.00,3.14,30.00,1961.87,3.94,725.32,20.41," 82,643.97 ",32.08," 3,654.72 ",21.86,,25.96,,1.92%,0.99,11.48,2.81%,0.58%,2.23%
1961.12,71.74,2.02,3.19,30.00,1961.96,4.06,732.05,20.61," 83,607.06 ",32.55," 3,717.68 ",22.04,,26.16,,1.73%,1.00,11.40,3.35%,0.55%,2.80%
1962.01,69.07,2.03,3.25,30.00,1962.04,4.08,704.81,20.68," 80,692.22 ",33.16," 3,796.87 ",21.20,,25.14,,1.89%,1.01,11.42,4.17%,0.57%,3.60%
1962.02,70.22,2.03,3.31,30.10,1962.12,4.04,714.16,20.68," 81,960.48 ",33.66," 3,863.42 ",21.45,,25.43,,1.98%,1.01,11.46,4.17%,0.44%,3.73%
1962.03,70.29,2.04,3.37,30.10,1962.21,3.93,714.87,20.75," 82,240.61 ",34.27," 3,942.96 ",21.44,,25.40,,2.09%,1.01,11.60,4.38%,0.35%,4.03%
1962.04,68.05,2.05,3.40,30.20,1962.29,3.84,689.80,20.75," 79,555.02 ",34.50," 3,978.72 ",20.66,,24.46,,2.35%,1.00,11.69,4.83%,0.21%,4.62%
1962.05,62.99,2.05,3.44,30.20,1962.37,3.87,638.51,20.81," 73,839.58 ",34.84," 4,028.61 ",19.09,,22.59,,2.72%,1.00,11.70,5.51%,0.28%,5.23%
1962.06,55.63,2.06,3.47,30.20,1962.46,3.91,563.90,20.88," 65,413.11 ",35.17," 4,080.24 ",16.83,,19.92,,3.35%,1.00,11.70,6.83%,0.32%,6.51%
1962.07,56.97,2.07,3.49,30.30,1962.54,4.01,575.58,20.88," 66,969.52 ",35.26," 4,102.57 ",17.14,,20.29,,3.10%,1.01,11.60,6.47%,0.41%,6.07%
1962.08,58.52,2.07,3.51,30.30,1962.62,3.98,591.24,20.95," 68,994.68 ",35.46," 4,138.27 ",17.57,,20.80,,2.98%,1.00,11.67,6.52%,0.30%,6.22%
1962.09,58.00,2.08,3.53,30.40,1962.71,3.98,584.06,20.95," 68,360.35 ",35.55," 4,160.55 ",17.32,,20.50,,3.10%,1.01,11.67,6.47%,0.08%,6.39%
1962.1,56.17,2.10,3.58,30.40,1962.79,3.93,565.63,21.11," 66,409.40 ",36.02," 4,228.67 ",16.74,,19.82,,3.35%,1.00,11.75,6.77%,0.06%,6.71%
1962.11,60.04,2.11,3.62,30.40,1962.87,3.92,604.60,21.28," 71,193.08 ",36.49," 4,296.40 ",17.85,,21.13,,2.99%,1.01,11.80,6.55%,0.20%,6.35%
1962.12,62.64,2.13,3.67,30.40,1962.96,3.86,630.78,21.45," 74,486.54 ",36.96," 4,364.07 ",18.59,,22.00,,2.83%,1.01,11.90,6.29%,0.09%,6.20%
1963.01,65.06,2.14,3.68,30.40,1963.04,3.83,655.15,21.52," 77,575.94 ",37.09," 4,391.91 ",19.26,,22.79,,2.71%,1.00,11.97,5.94%,-0.01%,5.95%
1963.02,65.92,2.14,3.70,30.40,1963.12,3.92,663.81,21.58," 78,814.35 ",37.23," 4,419.76 ",19.47,,23.03,,2.60%,1.00,11.92,5.34%,-0.12%,5.46%
1963.03,65.67,2.15,3.71,30.50,1963.21,3.93,659.13,21.58," 78,471.53 ",37.24," 4,433.22 ",19.29,,22.81,,2.63%,1.00,11.91,5.14%,-0.20%,5.34%
1963.04,68.76,2.17,3.75,30.50,1963.29,3.97,690.14,21.75," 82,379.64 ",37.67," 4,496.77 ",20.15,,23.82,,2.37%,1.01,11.91,4.39%,-0.18%,4.57%
1963.05,70.14,2.18,3.80,30.50,1963.37,3.93,703.99,21.91," 84,250.97 ",38.11," 4,560.50 ",20.51,,24.23,,2.29%,1.00,11.98,3.81%,-0.39%,4.20%
1963.06,70.11,2.20,3.84,30.60,1963.46,3.99,701.39,22.01," 84,159.22 ",38.42," 4,609.49 ",20.38,,24.08,,2.25%,1.00,11.93,3.55%,-0.39%,3.93%
1963.07,69.07,2.20,3.88,30.70,1963.54,4.02,688.74,21.97," 82,860.43 ",38.69," 4,654.68 ",19.97,,23.58,,2.36%,1.00,11.90,3.81%,-0.49%,4.30%
1963.08,70.98,2.21,3.92,30.70,1963.62,4.00,707.78,22.00," 85,372.39 ",39.09," 4,714.85 ",20.47,,24.16,,2.21%,1.00,11.96,3.14%,-0.85%,3.99%
1963.09,72.85,2.21,3.96,30.70,1963.71,4.08,726.43,22.04," 87,843.07 ",39.49," 4,775.00 ",20.96,,24.73,,2.02%,1.00,11.92,3.03%,-0.56%,3.59%
1963.1,73.03,2.23,3.98,30.80,1963.79,4.11,725.86,22.20," 87,997.89 ",39.56," 4,795.72 ",20.89,,24.63,,2.00%,1.00,11.89,3.35%,-0.36%,3.71%
1963.11,72.62,2.26,4.00,30.80,1963.87,4.12,721.79,22.43," 87,730.46 ",39.76," 4,832.30 ",20.72,,24.42,,2.07%,1.00,11.92,2.58%,-0.35%,2.93%
1963.12,74.17,2.28,4.02,30.90,1963.96,4.13,734.81,22.59," 89,541.79 ",39.83," 4,853.15 ",21.04,,24.79,,2.02%,1.00,11.92,1.59%,-0.36%,1.95%
1964.01,76.45,2.30,4.07,30.90,1964.04,4.17,757.39,22.75," 92,525.38 ",40.35," 4,929.84 ",21.63,,25.47,,1.85%,1.01,11.92,1.34%,-0.57%,1.91%
1964.02,77.39,2.31,4.13,30.90,1964.12,4.15,766.71,22.92," 93,896.35 ",40.88," 5,006.84 ",21.83,,25.70,,1.83%,1.00,11.98,0.81%,-0.67%,1.48%
1964.03,78.80,2.33,4.18,30.90,1964.21,4.22,780.67,23.08," 95,842.66 ",41.41," 5,084.04 ",22.17,,26.08,,1.69%,1.00,11.95,0.93%,-0.89%,1.82%
1964.04,79.94,2.35,4.23,30.90,1964.29,4.23,791.97,23.25," 97,467.07 ",41.91," 5,157.44 ",22.42,,26.37,,1.66%,1.01,11.98,0.22%,-1.11%,1.33%
1964.05,80.72,2.36,4.28,30.90,1964.37,4.20,799.70,23.41," 98,658.21 ",42.40," 5,231.13 ",22.57,,26.54,,1.63%,1.01,12.06,-0.30%,-1.28%,0.98%
1964.06,80.24,2.38,4.33,31.00,1964.46,4.17,792.38,23.50," 97,996.81 ",42.76," 5,288.21 ",22.30,,26.20,,1.74%,1.00,12.09,-0.27%,-1.29%,1.02%
1964.07,83.22,2.40,4.38,31.10,1964.54,4.19,819.16,23.62," 101,552.94 ",43.08," 5,340.83 ",22.98,,26.99,,1.62%,1.00,12.07,-1.89%,-1.48%,-0.41%
1964.08,82.00,2.42,4.42,31.00,1964.62,4.19,809.76,23.90," 100,633.85 ",43.68," 5,428.50 ",22.65,,26.58,,1.65%,1.00,12.15,-2.30%,-1.76%,-0.54%
1964.09,83.41,2.44,4.47,31.10,1964.71,4.20,821.03,24.02," 102,283.86 ",44.00," 5,481.46 ",22.89,,26.85,,1.67%,1.00,12.15,-3.60%,-1.81%,-1.79%
1964.1,84.85,2.46,4.50,31.10,1964.79,4.19,835.21,24.21," 104,301.08 ",44.26," 5,527.49 ",23.21,,27.21,,1.62%,1.01,12.20,-3.65%,-1.79%,-1.87%
1964.11,85.44,2.48,4.52,31.20,1964.87,4.15,838.32,24.33," 104,942.94 ",44.38," 5,555.85 ",23.23,,27.21,,1.69%,1.00,12.24,-3.43%,-1.68%,-1.75%
1964.12,83.96,2.50,4.55,31.20,1964.96,4.18,823.80,24.53," 103,381.00 ",44.64," 5,602.47 ",22.75,,26.65,,1.78%,1.00,12.25,-3.97%,-1.54%,-2.43%
1965.01,86.12,2.52,4.59,31.20,1965.04,4.19,844.99,24.69," 106,298.87 ",45.07," 5,669.60 ",23.27,,27.24,,1.68%,1.00,12.29,-3.48%,-1.59%,-1.89%
1965.02,86.75,2.53,4.64,31.20,1965.12,4.21,851.17,24.86," 107,337.06 ",45.49," 5,737.02 ",23.37,,27.34,,1.64%,1.00,12.31,-2.65%,-1.55%,-1.10%
1965.03,86.83,2.55,4.68,31.30,1965.21,4.21,849.23,24.94," 107,354.89 ",45.77," 5,786.26 ",23.25,,27.19,,1.69%,1.00,12.31,-2.21%,-1.76%,-0.46%
1965.04,87.97,2.57,4.73,31.40,1965.29,4.20,857.64,25.06," 108,681.93 ",46.15," 5,847.76 ",23.42,,27.37,,1.70%,1.00,12.33,-2.23%,-2.08%,-0.15%
1965.05,89.28,2.59,4.79,31.40,1965.37,4.21,870.42,25.25," 110,567.01 ",46.67," 5,927.95 ",23.71,,27.68,,1.64%,1.00,12.36,-1.81%,-1.98%,0.17%
1965.06,85.04,2.61,4.84,31.60,1965.46,4.21,823.83,25.28," 104,917.16 ",46.89," 5,971.30 ",22.39,,26.12,,1.96%,1.00,12.33,-1.09%,-1.83%,0.74%
1965.07,84.91,2.63,4.89,31.60,1965.54,4.20,822.57,25.45," 105,026.83 ",47.34," 6,044.42 ",22.30,,26.01,,1.95%,1.00,12.38,-1.17%,-2.05%,0.88%
1965.08,86.49,2.64,4.93,31.60,1965.62,4.25,837.88,25.61," 107,253.63 ",47.79," 6,117.67 ",22.67,,26.42,,1.82%,1.00,12.37,-2.11%,-2.22%,0.12%
1965.09,89.38,2.66,4.98,31.60,1965.71,4.29,865.88,25.77," 111,112.31 ",48.24," 6,190.86 ",23.37,,27.22,,1.61%,1.00,12.38,-2.59%,-2.23%,-0.36%
1965.1,91.39,2.68,5.05,31.70,1965.79,4.35,882.55,25.88," 113,529.40 ",48.77," 6,273.37 ",23.78,,27.67,,1.51%,1.00,12.32,-2.38%,-1.98%,-0.40%
1965.11,92.15,2.70,5.12,31.70,1965.87,4.45,889.89,26.07," 114,753.01 ",49.44," 6,375.86 ",23.93,,27.82,,1.39%,0.99,12.27,-2.36%,-1.88%,-0.47%
1965.12,91.73,2.72,5.19,31.80,1965.96,4.62,883.05,26.18," 114,152.16 ",49.96," 6,458.63 ",23.69,,27.53,,1.33%,1.00,12.11,-2.46%,-1.69%,-0.76%
1966.01,93.32,2.74,5.24,31.80,1966.04,4.61,898.36,26.38," 116,414.96 ",50.44," 6,536.80 ",24.06,,27.92,,1.27%,0.99,12.17,-1.77%,-1.52%,-0.26%
1966.02,92.69,2.76,5.29,32.00,1966.12,4.83,886.72,26.40," 115,191.49 ",50.61," 6,574.20 ",23.70,,27.48,,1.18%,1.00,11.93,-1.30%,-1.33%,0.03%
1966.03,88.88,2.78,5.34,32.10,1966.21,4.87,847.62,26.51," 110,399.48 ",50.93," 6,632.91 ",22.61,,26.20,,1.37%,1.01,11.90,-0.82%,-1.22%,0.40%
1966.04,91.60,2.80,5.38,32.30,1966.29,4.75,868.15,26.51," 113,361.22 ",50.99," 6,658.12 ",23.11,,26.76,,1.42%,1.00,11.99,-1.01%,-1.15%,0.14%
1966.05,86.78,2.81,5.42,32.30,1966.37,4.78,822.47,26.66," 107,686.29 ",51.37," 6,725.74 ",21.85,,25.28,,1.60%,1.00,12.01,-0.61%,-1.40%,0.79%
1966.06,86.06,2.83,5.46,32.40,1966.46,4.81,813.13,26.74," 106,754.97 ",51.59," 6,772.97 ",21.56,,24.93,,1.59%,0.99,11.99,-0.49%,-1.35%,0.86%
1966.07,85.84,2.85,5.48,32.50,1966.54,5.02,808.55,26.85," 106,448.13 ",51.59," 6,791.49 ",21.38,,24.71,,1.38%,0.99,11.80,-0.25%,-1.16%,0.92%
1966.08,80.65,2.87,5.49,32.70,1966.62,5.22,755.02,26.87," 99,695.21 ",51.43," 6,790.56 ",19.91,,23.01,,1.62%,1.01,11.60,0.30%,-0.94%,1.24%
1966.09,77.81,2.89,5.51,32.70,1966.71,5.18,728.43,27.06," 96,482.26 ",51.58," 6,832.25 ",19.16,,22.14,,1.82%,1.02,11.68,0.84%,-0.86%,1.69%
1966.1,77.13,2.88,5.52,32.90,1966.79,5.01,717.68,26.83," 95,353.82 ",51.39," 6,828.35 ",18.83,,21.75,,2.11%,0.99,11.82,0.59%,-0.84%,1.42%
1966.11,80.99,2.88,5.54,32.90,1966.87,5.16,753.59,26.77," 100,422.20 ",51.52," 6,865.10 ",19.71,,22.77,,1.72%,1.03,11.73,0.01%,-0.63%,0.65%
1966.12,81.33,2.87,5.55,32.90,1966.96,4.84,756.76,26.70," 101,140.32 ",51.64," 6,901.87 ",19.74,,22.79,,2.00%,1.02,12.08,0.28%,-0.60%,0.88%
1967.01,84.45,2.88,5.52,32.90,1967.04,4.58,785.79,26.80," 105,318.75 ",51.33," 6,879.91 ",20.43,,23.59,,2.09%,1.00,12.37,-0.23%,-1.08%,0.85%
1967.02,87.36,2.89,5.48,32.90,1967.12,4.63,812.87,26.89," 109,248.20 ",51.02," 6,857.19 ",21.07,,24.32,,1.85%,1.01,12.37,-0.93%,-1.24%,0.31%
1967.03,89.42,2.90,5.45,33.00,1967.21,4.54,829.51,26.90," 111,786.77 ",50.56," 6,813.22 ",21.44,,24.74,,1.85%,1.00,12.47,-1.23%,-1.38%,0.14%
1967.04,90.96,2.90,5.41,33.10,1967.29,4.59,841.25,26.82," 113,669.64 ",50.03," 6,760.69 ",21.69,,25.01,,1.75%,0.98,12.43,-1.60%,-1.31%,-0.29%
1967.05,92.59,2.90,5.37,33.20,1967.37,4.85,853.75,26.74," 115,659.17 ",49.52," 6,707.96 ",21.95,,25.30,,1.42%,0.99,12.19,-1.81%,-1.16%,-0.65%
1967.06,91.43,2.90,5.33,33.30,1967.46,5.02,840.52,26.66," 114,168.15 ",49.00," 6,655.54 ",21.55,,24.84,,1.33%,0.99,12.04,-1.66%,-0.92%,-0.74%
1967.07,93.01,2.91,5.32,33.40,1967.54,5.16,852.48,26.64," 116,094.92 ",48.76," 6,640.41 ",21.80,,25.12,,1.10%,1.00,11.92,-1.75%,-0.85%,-0.90%
1967.08,94.49,2.91,5.31,33.50,1967.62,5.28,863.46,26.62," 117,892.32 ",48.52," 6,625.13 ",22.03,,25.37,,0.96%,1.00,11.83,-2.14%,-0.79%,-1.35%
1967.09,95.81,2.92,5.30,33.60,1967.71,5.30,872.92,26.60," 119,486.17 ",48.29," 6,609.71 ",22.22,,25.58,,0.93%,0.99,11.83,-2.41%,-0.72%,-1.70%
1967.1,95.66,2.92,5.31,33.70,1967.79,5.48,868.97,26.52," 119,247.66 ",48.24," 6,619.33 ",22.07,,25.40,,0.81%,0.98,11.68,-2.64%,-0.69%,-1.95%
1967.11,92.66,2.92,5.32,33.80,1967.87,5.75,839.22,26.45," 115,468.62 ",48.18," 6,629.54 ",21.26,,24.46,,0.71%,1.01,11.46,-2.28%,-0.53%,-1.75%
1967.12,95.30,2.92,5.33,33.90,1967.96,5.70,860.59,26.37," 118,710.49 ",48.13," 6,639.32 ",21.75,,25.02,,0.68%,1.02,11.53,-2.59%,-0.63%,-1.96%
1968.01,95.04,2.93,5.37,34.10,1968.04,5.53,853.21,26.30," 117,994.63 ",48.18," 6,662.86 ",21.51,,24.74,,0.89%,1.00,11.66,-2.93%,-0.93%,-2.00%
1968.02,90.75,2.94,5.40,34.20,1968.12,5.56,812.31,26.32," 112,642.33 ",48.37," 6,706.82 ",20.42,,23.49,,1.14%,0.99,11.66,-2.63%,-0.97%,-1.66%
1968.03,89.09,2.95,5.44,34.30,1968.21,5.74,795.13,26.33," 110,563.72 ",48.55," 6,751.23 ",19.93,,22.92,,1.04%,1.01,11.52,-2.50%,-0.87%,-1.63%
1968.04,95.67,2.96,5.48,34.40,1968.29,5.64,851.37,26.37," 118,690.16 ",48.80," 6,802.73 ",21.28,,24.47,,0.82%,0.99,11.63,-2.81%,-1.05%,-1.76%
1968.05,97.87,2.98,5.53,34.50,1968.37,5.87,868.43,26.41," 121,374.43 ",49.04," 6,853.95 ",21.63,,24.87,,0.54%,1.02,11.45,-2.60%,-1.05%,-1.54%
1968.06,100.50,2.99,5.57,34.70,1968.46,5.72,886.62,26.38," 124,224.92 ",49.14," 6,884.90 ",22.00,,25.30,,0.67%,1.02,11.57,-2.86%,-1.27%,-1.59%
1968.07,100.30,3.00,5.60,34.90,1968.54,5.50,879.79,26.34," 123,574.82 ",49.12," 6,899.49 ",21.75,,25.01,,0.97%,1.01,11.75,-2.89%,-1.54%,-1.35%
1968.08,98.11,3.02,5.63,35.00,1968.62,5.42,858.12,26.39," 120,840.10 ",49.24," 6,934.36 ",21.14,,24.30,,1.24%,1.00,11.84,-2.03%,-1.45%,-0.58%
1968.09,101.30,3.03,5.66,35.10,1968.71,5.46,883.50,26.43," 124,723.80 ",49.36," 6,968.77 ",21.68,,24.92,,1.12%,1.00,11.82,-2.37%,-1.44%,-0.93%
1968.1,103.80,3.04,5.69,35.30,1968.79,5.58,900.17,26.39," 127,388.28 ",49.37," 6,987.12 ",22.00,,25.29,,0.99%,1.00,11.70,-2.94%,-1.51%,-1.43%
1968.11,105.40,3.06,5.73,35.40,1968.87,5.70,911.46,26.43," 129,298.20 ",49.52," 7,025.12 ",22.20,,25.51,,0.82%,0.98,11.62,-3.66%,-1.52%,-2.15%
1968.12,106.50,3.07,5.76,35.50,1968.96,6.03,918.38,26.47," 130,592.55 ",49.67," 7,063.03 ",22.28,,25.60,,0.54%,1.00,11.35,-3.62%,-1.39%,-2.23%
1969.01,102.00,3.08,5.78,35.60,1969.04,6.04,877.11,26.49," 125,037.06 ",49.70," 7,085.43 ",21.19,,24.36,,0.75%,0.99,11.37,-2.89%,-1.48%,-1.41%
1969.02,101.50,3.09,5.80,35.80,1969.12,6.19,867.93,26.42," 124,042.92 ",49.60," 7,088.17 ",20.90,,24.02,,0.76%,1.00,11.24,-3.03%,-1.40%,-1.62%
1969.03,99.30,3.10,5.82,36.10,1969.21,6.30,842.06,26.29," 120,658.91 ",49.35," 7,071.85 ",20.20,,23.22,,0.90%,1.01,11.11,-2.63%,-1.33%,-1.30%
1969.04,101.30,3.11,5.83,36.30,1969.29,6.17,854.29,26.23," 122,724.10 ",49.14," 7,058.96 ",20.43,,23.48,,1.00%,0.99,11.22,-2.67%,-1.50%,-1.17%
1969.05,104.60,3.12,5.83,36.40,1969.37,6.32,879.70,26.24," 126,688.01 ",49.06," 7,065.13 ",20.97,,24.11,,0.75%,0.99,11.12,-3.29%,-1.51%,-1.78%
1969.06,99.14,3.13,5.84,36.60,1969.46,6.57,829.22,26.18," 119,733.08 ",48.85," 7,053.07 ",19.71,,22.66,,0.82%,0.99,10.92,-2.62%,-1.14%,-1.47%
1969.07,94.71,3.14,5.86,36.80,1969.54,6.72,787.86,26.09," 114,075.21 ",48.72," 7,054.17 ",18.68,,21.48,,0.97%,1.01,10.80,-2.11%,-1.10%,-1.02%
1969.08,94.18,3.14,5.87,37.00,1969.62,6.69,779.22,26.01," 113,137.47 ",48.59," 7,055.57 ",18.43,,21.19,,1.13%,0.97,10.82,-1.64%,-1.19%,-0.45%
1969.09,94.51,3.15,5.89,37.10,1969.71,7.16,779.84,25.99," 113,542.36 ",48.60," 7,076.12 ",18.40,,21.16,,0.66%,1.01,10.49,-1.63%,-1.11%,-0.52%
1969.1,95.52,3.15,5.85,37.30,1969.79,7.10,783.95,25.88," 114,454.45 ",48.04," 7,013.61 ",18.45,,21.22,,0.73%,1.00,10.55,-2.13%,-1.77%,-0.36%
1969.11,96.21,3.16,5.82,37.50,1969.87,7.14,785.40,25.77," 114,979.91 ",47.48," 6,951.46 ",18.44,,21.22,,0.75%,0.97,10.52,-2.29%,-1.96%,-0.33%
1969.12,91.11,3.16,5.78,37.70,1969.96,7.65,739.82,25.66," 108,620.33 ",46.93," 6,890.85 ",17.33,,19.95,,0.64%,1.00,10.16,-1.41%,-1.48%,0.06%
1970.01,90.31,3.16,5.73,37.80,1970.04,7.79,731.39,25.62," 107,695.19 ",46.41," 6,833.06 ",17.09,,19.68,,0.64%,1.05,10.10,-1.15%,-1.72%,0.57%
1970.02,87.16,3.17,5.68,38.00,1970.12,7.24,702.16,25.51," 103,704.78 ",45.76," 6,758.18 ",16.37,,18.87,,1.47%,1.02,10.50,-0.49%,-3.08%,2.59%
1970.03,88.65,3.17,5.63,38.20,1970.21,7.07,710.42,25.40," 105,238.04 ",45.12," 6,683.48 ",16.53,,19.06,,1.63%,0.98,10.63,-1.69%,-3.43%,1.75%
1970.04,85.95,3.17,5.59,38.50,1970.29,7.39,683.42,25.23," 101,549.24 ",44.47," 6,608.48 ",15.87,,18.31,,1.61%,0.97,10.38,-1.56%,-2.50%,0.94%
1970.05,76.06,3.18,5.56,38.60,1970.37,7.91,603.21,25.19," 89,943.43 ",44.07," 6,570.94 ",13.98,,16.15,,1.97%,1.01,10.04,0.03%,-1.43%,1.47%
1970.06,75.59,3.18,5.52,38.80,1970.46,7.84,596.40,25.09," 89,238.64 ",43.55," 6,516.70 ",13.80,,15.96,,2.15%,1.03,10.11,0.67%,-1.28%,1.94%
1970.07,75.72,3.18,5.47,39.00,1970.54,7.46,594.36,24.99," 89,245.26 ",42.91," 6,443.14 ",13.73,,15.89,,2.62%,1.00,10.39,1.16%,-1.76%,2.91%
1970.08,77.92,3.19,5.41,39.00,1970.62,7.53,611.63,25.01," 92,151.22 ",42.49," 6,402.01 ",14.10,,16.34,,2.36%,1.02,10.40,1.11%,-2.26%,3.37%
1970.09,82.58,3.19,5.36,39.20,1970.71,7.39,644.90,24.91," 97,476.82 ",41.86," 6,326.90 ",14.84,,17.22,,2.20%,1.01,10.51,0.74%,-2.60%,3.34%
1970.1,84.37,3.17,5.28,39.40,1970.79,7.33,655.53,24.66," 99,394.76 ",41.05," 6,224.19 ",15.06,,17.49,,2.14%,1.04,10.57,0.78%,-2.78%,3.56%
1970.11,84.28,3.16,5.21,39.60,1970.87,6.84,651.53,24.40," 99,095.61 ",40.25," 6,121.95 ",14.95,,17.37,,2.73%,1.04,10.95,1.18%,-3.63%,4.81%
1970.12,90.05,3.14,5.13,39.80,1970.96,6.39,692.63,24.15," 105,653.98 ",39.46," 6,018.93 ",15.87,,18.45,,2.85%,1.02,11.32,0.32%,-4.02%,4.33%
1971.01,93.49,3.13,5.16,39.80,1971.04,6.24,719.09,24.07," 109,996.09 ",39.69," 6,071.02 ",16.46,,19.15,,2.77%,1.01,11.50,-0.17%,-4.01%,3.84%
1971.02,97.11,3.12,5.19,39.90,1971.12,6.11,745.06,23.94," 114,274.00 ",39.82," 6,107.32 ",17.03,,19.82,,2.72%,1.04,11.64,-0.96%,-4.45%,3.49%
1971.03,99.60,3.11,5.22,40.00,1971.21,5.70,762.26,23.80," 117,215.31 ",39.95," 6,143.21 ",17.40,,20.26,,3.03%,0.99,12.03,-0.88%,-4.69%,3.82%
1971.04,103.00,3.11,5.25,40.10,1971.29,5.83,786.31,23.72," 121,218.27 ",40.10," 6,182.52 ",17.92,,20.88,,2.76%,0.96,11.94,-1.15%,-4.87%,3.72%
1971.05,101.60,3.10,5.29,40.30,1971.37,6.39,771.78,23.57," 119,280.08 ",40.16," 6,206.64 ",17.56,,20.46,,2.37%,1.00,11.46,-1.23%,-4.65%,3.42%
1971.06,99.72,3.10,5.32,40.60,1971.46,6.52,751.90,23.37," 116,508.90 ",40.11," 6,215.68 ",17.08,,19.91,,2.47%,0.99,11.32,-1.00%,-4.19%,3.20%
1971.07,99.00,3.10,5.36,40.70,1971.54,6.73,744.63,23.29," 115,684.25 ",40.29," 6,259.42 ",16.89,,19.69,,2.29%,1.02,11.19,-1.24%,-4.49%,3.25%
1971.08,97.24,3.09,5.39,40.80,1971.62,6.58,729.60,23.21," 113,649.62 ",40.47," 6,303.48 ",16.52,,19.27,,2.63%,1.04,11.34,-1.06%,-4.91%,3.85%
1971.09,99.40,3.09,5.43,40.80,1971.71,6.14,745.81,23.18," 116,475.09 ",40.74," 6,362.77 ",16.86,,19.67,,2.91%,1.02,11.77,-2.25%,-5.42%,3.17%
1971.1,97.29,3.08,5.52,40.90,1971.79,5.93,728.19,23.08," 114,024.24 ",41.32," 6,469.46 ",16.43,,19.18,,3.30%,1.01,11.99,-1.89%,-5.41%,3.52%
1971.11,92.78,3.08,5.61,40.90,1971.87,5.81,694.44,23.03," 109,038.99 ",41.99," 6,593.11 ",15.64,,18.27,,3.73%,1.00,12.16,-1.19%,-4.59%,3.40%
